id,hip,hd,hr,gl,bf,proper,ra,deg,dec,dist,pmra,pmdec,rv,mag,opacity,linear,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
79431,79672,146233,6060,Gl 616,18    Sco,,16.260352,243.90528,-8.369442,13.9005,232.16,-495.84,12,5.49,0.824909525,1.750904745,4.775,G1V,0.652,-6.049152,-12.350743,-2.023308,0.00001085,-0.00001342,-0.00003484,4.256950309,-0.146074313,1.12554E-06,-2.4039E-06,,18,Sco,1,79431,,1.071519305,,,
74952,75181,136352,5699,Gl 582,Nu 2Lup,,15.363507,230.452605,-48.317628,14.8126,-1622.71,-275.1,-69.4,5.65,0.824457083,1.755429169,4.797,G2V,0.639,-6.271902,-7.595081,-11.06222,-0.00005041,0.00012196,0.00003987,4.02215684,-0.84330169,-7.86712E-06,-1.33372E-06,Nu-2,,Lup,1,74952,,1.050025872,,,
15333,15371,20807,1010,Gl 138,Zet2Ret,,3.303309,49.549635,-62.506363,12.0322,1331.1,646.84,11.5,5.24,0.823610773,1.763892269,4.838,G1V,0.6,3.603559,4.227199,-10.6734,-0.00003384,0.00007997,0.00000698,0.864804348,-1.090941839,6.45335E-06,3.13597E-06,Zet-2,,Ret,1,15333,,1.011113712,,,
80095,80337,147513,6094,Gl 620.1A,,,16.400355,246.005325,-39.19298,12.7779,72.64,3.41,17,5.37,0.823610773,1.763892269,4.838,G3/G5V,0.625,-4.027174,-9.047466,-8.07489,-0.00000142,-0.00001426,-0.00001082,4.293602859,-0.684046548,3.52169E-07,1.65321E-08,,,Sco,1,80095,Gl 620.1,1.011113712,,,
42319,42438,72905,3391,Gl 311,3Pi 1UMa,,8.653257,129.798855,65.020907,14.3554,-27.73,87.9,-12.7,5.63,0.823465874,1.76534126,4.845,G1.5Vb,0.618,-3.880282,4.657464,13.012521,0.00000854,-0.00000724,-0.00000919,2.265417447,1.134828902,-1.34439E-07,4.26151E-07,Pi-1,3,UMa,1,42319,,1.00461579,Pi-1,5.651,5.611
0,,,,,,Sol,0,0,0,0,0,0,0,-26.7,0.823362302,1.766376983,4.85,G2V,0.656,0.000005,0,0,0,0,0,0,0,0,0,,,,1,0,,1,,,
22210,22263,30495,1532,Gl 177,58    Eri,,4.793413,71.901195,-16.934456,13.2767,130.41,169.2,21.7,5.49,0.822843528,1.771564719,4.875,G3V,0.632,3.945704,12.072764,-3.867261,-0.0000004,0.0000258,0.00000395,1.254912697,-0.295562014,6.32246E-07,8.20305E-07,,58,Eri,1,22210,,0.977237221,IX,5.502,5.472
3575,3583,4391,209,GJ 1021,,,0.76265,11.43975,-47.551985,15.1584,183.96,78.36,-11.4,5.8,0.822385747,1.776142529,4.897,G5IV,0.635,10.027401,2.02916,-11.185157,-0.00000623,0.00001253,0.00001249,0.199661396,-0.829938708,8.91863E-07,3.799E-07,,,Phe,1,3575,,0.957634977,,,
58401,58576,104304,4587,Gl 454,,,12.012347,180.185205,-10.446014,12.7632,141.98,-483.34,0.1,5.54,0.820015709,1.799842911,5.01,K0IV,0.76,-12.5516,-0.040575,-2.314084,0.00000535,-0.00000877,-0.00002943,3.144825148,-0.182317337,6.88338E-07,-2.3433E-06,,,Vir,1,58401,,0.862978548,,,
76816,77052,140538,5853,Gl 596.1A,23Psi Ser,,15.733839,236.007585,2.515173,14.6585,-44.96,-144.73,19.4,5.86,0.819592951,1.804070489,5.03,G5V,0.684,-8.187523,-12.141967,0.643281,-0.00001398,-0.00001502,-0.0000094,4.119109359,0.043898054,-2.17972E-07,-7.01671E-07,Psi,23,Ser,1,76816,Gl 596.1,0.847227414,,,
15419,15457,20630,996,Gl 137,96Kap1Cet,,3.322693,49.840395,3.370198,9.1399,268.88,93.53,18.9,4.84,0.819487107,1.805128935,5.035,G5Vvar,0.681,5.88441,6.973226,0.537318,0.00000318,0.00002224,0.00000527,0.869879059,0.058821049,1.30357E-06,4.53446E-07,Kap-1,96,Cet,1,15419,,0.843334758,Kap-1,4.864,4.824
29198,29271,43834,2261,Gl 231,Alp Men,,6.170632,92.55948,-74.753045,10.1978,121.84,-212.82,34.9,5.08,0.819444751,1.805552487,5.037,G5V,0.714,-0.119802,2.679222,-9.839152,-0.00000598,-0.00000103,-0.0000372,1.615467618,-1.304686762,5.90697E-07,-1.03178E-06,Alp,,Men,1,29198,,0.841782708,,,
27367,27435,38858,2007,GJ 1085,,,5.809706,87.14559,-4.094648,15.1768,62.39,-230.65,31.9,5.97,0.818871983,1.811280174,5.064,G4V,0.639,0.753864,15.119563,-1.083709,-0.00000302,0.00003152,-0.00001926,1.520977404,-0.071465086,3.02475E-07,-1.11822E-06,,,Ori,1,27367,,0.821107464,,,
57270,57443,102365,4523,Gl 442A,,,11.775376,176.63064,-40.500354,9.2208,-1531.69,403.41,15.3,4.89,0.818829483,1.81170517,5.066,G3/G5V,0.664,-6.99949,0.412234,-5.988563,-0.00001955,0.00006973,0.00000355,3.082786216,-0.706864525,-7.42584E-06,1.95579E-06,,,Cen,1,57270,Gl 442,0.81959632,,,
64720,64924,115617,5019,Gl 506,61    Vir,,13.306763,199.601445,-18.311196,8.5551,-1069.9,-1063.78,-8.4,4.74,0.818552993,1.814470071,5.079,G5V,0.709,-7.651172,-2.724657,-2.6878,0.00000585,0.00004919,-0.00003919,3.483702481,-0.319590663,-5.18702E-06,-5.15735E-06,,61,Vir,1,64720,,0.809841447,,,
77121,77358,140901,5864,Gl 599A,,,15.791435,236.871525,-37.916312,15.3539,-416.81,-213.86,-5.2,6.01,0.818552993,1.814470071,5.079,G6IV,0.715,-6.619912,-10.143795,-9.435094,-0.00001834,0.00002866,-0.00000929,4.134187976,-0.661764485,-2.02075E-06,-1.03682E-06,,,Lup,1,77121,Gl 599,0.809841447,,,
46945,47080,82885,3815,Gl 356A,11    LMi,,9.594334,143.91501,35.810133,11.3688,-730.05,-260.62,14.9,5.4,0.81765683,1.823431698,5.121,G8IV-V,0.77,-7.450851,5.430348,6.651975,0.00000692,0.00004474,-0.00000273,2.511790702,0.625004734,-3.53938E-06,-1.26352E-06,,11,LMi,1,46945,Gl 356,0.779112191,SV,5.407,5.387
15293,15330,20766,1006,Gl 136,Zet1Ret,,3.295903,49.438545,-62.575322,12.0077,1337.83,648.71,12.2,5.53,0.817399972,1.826000283,5.133,G2V,0.641,3.596056,4.201871,-10.658337,-0.00003363,0.00008047,0.00000632,0.862865291,-1.092145401,6.48598E-06,3.14503E-06,Zet-1,,Ret,1,15293,,0.770548537,,,
119106,,,,Gl 635B,,,16.688157,250.322355,31.601207,10.7956,-467.97,391.28,0,5.4,0.815223691,1.847763094,5.234,K0 V,,-3.096312,-8.657766,5.656936,-0.00001945,0.00001835,0.00001744,4.368949303,0.551545105,-2.26878E-06,1.897E-06,,,Her,2,81444,Gl 635,0.70210166,,,
91156,91438,172051,6998,Gl 722,,,18.648168,279.72252,-21.051871,13.0839,-74.88,-151.87,38.6,5.85,0.81452878,1.854712204,5.266,G5V,0.673,2.062141,-12.035562,-4.700031,0.00000096,-0.0000337,-0.00002317,4.882078873,-0.367424464,-3.63028E-07,-7.36287E-07,,,Sgr,1,91156,,0.681710526,,,
15471,15510,20794,1008,Gl 139,,82 G. Eri,3.331944,49.97916,-43.069784,6.0434,3038.08,726.34,86.7,4.26,0.812604269,1.873957306,5.354,G8V,0.711,2.839238,3.381499,-4.127499,-0.00001715,0.00011797,-0.00004501,0.872300799,-0.751709536,1.4729E-05,3.5214E-06,,,Eri,1,15471,,0.628637088,,,
171,171,224930,9088,Gl 914A,85    Peg,,0.036139,0.542085,27.082256,12.1699,778.59,-918.72,-37.6,5.8,0.812164103,1.878358969,5.374,G3V,0.69,10.834733,0.102555,5.540428,-0.00000999,0.00004584,-0.00006577,0.009461082,0.472674536,3.77471E-06,-4.45408E-06,,85,Peg,1,171,Gl 914,0.617163168,,,
543,544,166,8,Gl 5,,,0.110209,1.653135,29.021502,13.6705,379.94,-178.34,-5.5,6.07,0.811789149,1.88210851,5.391,K0V,0.752,11.948982,0.344882,6.632053,0.00000009,0.00002519,-0.00001306,0.028852629,0.506520758,1.842E-06,-8.64617E-07,,,And,1,543,,0.607575146,V439,6.091,6.051
56828,56997,101501,4496,Gl 434,61    UMa,,11.684171,175.262565,34.201635,9.6117,-13.95,-380.46,-5.9,5.31,0.811678726,1.88321274,5.396,G8Vvar,0.723,-7.922294,0.656542,5.402774,-0.0000049,0.00000106,-0.00001805,3.058908913,0.596931147,-6.76315E-08,-1.84452E-06,,61,UMa,1,56828,,0.604783592,,,
72432,72659,131156,5544,Gl 566A,37Xi  Boo,,14.856493,222.847395,19.10046,6.7123,152.81,-71.28,2.2,4.54,0.811457686,1.885423144,5.406,G8V + K4V,0.72,-4.650321,-4.313397,2.196442,0.00000127,-0.00000561,-0.00000146,3.88942066,0.333365915,7.40844E-07,-3.45575E-07,Xi,37,Boo,1,72432,Gl 566,0.599238903,Xi,4.57,4.52
119003,,,,Gl 575B,,,15.063245,225.948675,47.653692,12.7567,-389.14,25.85,3.4,5.96,0.810903949,1.890960511,5.431,dG2,,-5.975127,-6.175778,9.428438,-0.0000181,0.0000159,0.00000365,3.943548203,0.831713828,-1.8866E-06,1.25305E-07,,,Boo,2,73467,Gl 575,0.58559856,,,
84147,84405,155885,6401,Gl 663A,36    Oph,,17.255836,258.83754,-26.602829,5.9333,-473.69,-1143.93,0.9,4.33,0.810170525,1.898294746,5.464,K2:III:,0.855,-1.027046,-5.204798,-2.656955,-0.00001067,0.00001628,-0.00002983,4.517567394,-0.464306962,-2.29651E-06,-5.54593E-06,,36,Oph,1,84147,Gl 663,0.568067574,,,
40578,40693,69830,3259,Gl 302,,,8.306651,124.599765,-12.632173,12.4938,279.3,-989.03,30.5,5.95,0.81010371,1.898962903,5.467,K0V,0.754,-6.92291,10.035411,-2.732344,-0.00002377,0.00000467,-0.00006527,2.174676114,-0.220473018,1.35408E-06,-4.79495E-06,,,Pup,1,40578,,0.566500112,,,
97633,97944,188088,7578,Gl 770,,,19.904931,298.573965,-23.941071,14.0489,-122.67,-409.86,-5.1,6.22,0.809769278,1.90230722,5.482,K3/K4V,1.017,6.141341,-11.276216,-5.700981,-0.00001503,0.00001014,-0.0000234,5.211098794,-0.417850509,-5.94721E-07,-1.98706E-06,,,Sgr,1,97633,,0.558727439,V4200,6.24,6.2
88327,88601,165341,6752,Gl 702A,70    Oph,,18.090913,271.363695,2.500099,5.0834,124.56,-962.66,-6.9,4.03,0.809389543,1.906104566,5.499,K0V SB,0.86,0.120862,-5.077062,0.221741,0.00000293,0.00000609,-0.00002401,4.736189846,0.043634967,6.03884E-07,-4.66711E-06,,70,Oph,1,88327,Gl 702,0.550047253,V2391,4.05,4.02
43464,43587,75732,3522,Gl 324A,55Rho1Cnc,,8.876625,133.149375,28.330819,12.3411,-485.48,-234.4,27.2,5.96,0.809300084,1.90699916,5.503,G8V,0.869,-7.429298,7.925466,5.85673,-0.00000011,0.00004258,0.00000086,2.323894965,0.494466065,-2.35367E-06,-1.1364E-06,Rho-1,55,Cnc,1,43464,Gl 324,0.548024532,,,
101668,101997,196761,7898,Gl 796,,,20.669925,310.048875,-23.773867,14.3823,500.83,460.76,-45.3,6.36,0.807772834,1.922271663,5.571,G8/K0V,0.719,8.468665,-10.075057,-5.797743,0.00000778,0.00004501,0.00004808,5.411373606,-0.414932262,2.42809E-06,2.23383E-06,,,Cap,1,101668,,0.51475432,,,
8347,8362,10780,511,Gl 75,,,1.795668,26.93502,63.852501,10.0675,582.05,-246.83,4,5.63,0.806778101,1.932218986,5.615,K0V,0.804,3.955256,2.009812,9.03725,-0.00000162,0.00003104,-0.00000164,0.470104707,1.114436379,2.82186E-06,-1.19667E-06,,,Cas,1,8347,,0.494310687,V987,5.643,5.613
3087,3093,3651,166,Gl 27,54    Psc,,0.656063,9.840945,21.250472,11.0595,-461.07,-370.88,-32.9,5.88,0.80573265,1.942673503,5.661,K0V,0.85,10.155576,1.761632,4.008362,-0.00001957,-0.00002848,-0.00003073,0.17175681,0.370890711,-2.23533E-06,-1.79808E-06,,54,Psc,1,3087,,0.473805393,,,
8087,8102,10700,509,Gl 71,52Tau Cet,,1.734479,26.017185,-15.93748,3.6502,-1721.82,854.07,-17,3.49,0.805344857,1.946551427,5.678,G8V,0.727,3.154083,1.539508,-1.00226,0.00000207,-0.00003289,0.00001931,0.45408544,-0.278161501,-8.34762E-06,4.14065E-06,Tau,52,Cet,1,8087,,0.466444525,,,
72622,72848,131511,5553,Gl 567,,,14.889939,223.349085,19.152798,11.5101,-442.75,216.84,-31,6,0.804956291,1.950437093,5.695,K2V,0.841,-7.906486,-7.463478,3.776241,0.00000771,0.00004125,0.00000103,3.89817699,0.334279394,-2.14651E-06,1.05127E-06,,,Boo,1,72622,,0.459198013,DE,6.047,5.977
71453,71681,128621,5460,Gl 559B,Alp2Cen,,14.660346,219.90519,-60.8383,1.3248,-3678.19,481.84,-26.2,1.35,0.803946983,1.960530166,5.739,K1V,0.9,-0.495181,-0.413973,-1.156674,-0.00000722,0.00002476,0.00002491,3.838069571,-1.061828649,-1.78324E-05,2.33603E-06,Alp-2,,Cen,2,71456,Gl 559,0.440960816,,,
84462,84720,156274,6416,Gl 666A,,,17.317655,259.764825,-46.636235,8.802,1035.25,109.22,23,5.47,0.803762913,1.962370873,5.747,M0V,0.764,-1.073804,-5.947684,-6.399284,0.00004,-0.00002708,-0.0000139,4.533751482,-0.813955844,5.01903E-06,5.29514E-07,,,Ara,1,84462,Gl 666,0.437723638,,,
1391,1392,1317,,,,,0.290152,4.35228,8.876517,15.186,75.32,75.53,35.9,6.66,0.803624746,1.963752538,5.753,F5,0.589,14.961169,1.138666,2.343333,0.0000349,0.00000822,0.00001116,0.075961624,0.154924455,3.65162E-07,3.6618E-07,,38,Psc,1,1391,,0.435311359,,,
26714,26779,37394,1925,Gl 211,,,5.688982,85.33473,53.481058,12.2775,2.7,-523.61,1.8,6.21,0.803371188,1.966288117,5.764,K1V,0.84,0.594246,7.282002,9.866951,0.00000197,0.00002607,-0.00001707,1.489371958,0.933420544,1.309E-08,-2.53853E-06,,,Aur,1,26714,,0.430923323,V538,6.236,6.196
5325,5336,6582,321,Gl 53A,30Mu  Cas,,1.137477,17.062155,54.92034,7.554,3421.44,-1599.27,-98.1,5.17,0.8030249,1.969751002,5.779,G5Vp,0.704,4.149699,1.274102,6.181126,-0.00004604,0.00011693,-0.00011576,0.297790758,0.958540767,1.65876E-05,-7.75348E-06,Mu,30,Cas,1,5325,Gl  53,0.425010833,,,
10772,10798,14412,683,Gl 95,,,2.316255,34.743825,-25.945687,12.6695,-218.07,444.51,7,6.33,0.802168112,1.978318883,5.816,G8V,0.724,9.361391,6.492719,-5.543174,0.00002274,-0.00000053,0.00002142,0.606394196,-0.452837669,-1.05723E-06,2.15505E-06,,,For,1,10772,,0.410771213,,,
81054,81300,149661,6171,Gl 631,12    Oph,,16.605958,249.08937,-2.324584,9.7513,455.22,-307.63,-12.1,5.77,0.801959141,1.980408591,5.825,K2V,0.827,-3.477447,-9.101465,-0.395514,0.00002473,0.00000442,-0.00001403,4.347429649,-0.040571638,2.20697E-06,-1.49143E-06,,12,Oph,1,81054,,0.407380278,V2133,5.778,5.758
28882,28954,41593,,Gl 227,,,6.111244,91.66866,15.542106,15.2718,-122.3,-103.29,-11.7,6.76,0.801587092,1.984129079,5.841,K0,0.814,-0.428441,14.707028,4.091997,0.00000933,-0.00000921,-0.00001057,1.599920041,0.271260919,-5.92927E-07,-5.00764E-07,,,Ori,1,28882,,0.401420918,,,
78536,78775,144579,,Gl 611A,,,16.082469,241.237035,39.156509,14.5201,-571.24,52.59,-60,6.66,0.801377508,1.986224924,5.85,G8V,0.734,-5.417667,-9.869644,9.168246,-0.00001123,0.00006311,-0.00003588,4.210380627,0.683410006,-2.76945E-06,2.54964E-07,,,CrB,1,78536,Gl 611,0.398107171,,,
7966,7981,10476,493,Gl 68,107    Psc,,1.70827,25.62405,20.268504,7.5324,-302.12,-677.4,-33.7,5.24,0.801260976,1.987390239,5.855,K1V,0.836,6.370804,3.055661,2.60927,-0.00001665,-0.00002022,-0.00003514,0.447224151,0.353752136,-1.46472E-06,-3.28413E-06,,107,Psc,1,7966,,0.396278034,,,
95799,96100,185144,7462,Gl 764,61Sig Dra,,19.539149,293.087235,69.661175,5.7547,598.43,-1738.81,28.2,4.67,0.800910971,1.990890288,5.87,K0V,0.786,0.784452,-1.840016,5.396152,0.00003712,-0.00004452,0.00001019,5.115337176,1.215816871,2.90127E-06,-8.42999E-06,Sig,61,Dra,1,95799,,0.390840896,,,
35200,35296,57095,,Gl 269A,,,7.291546,109.37319,-46.979242,14.5943,-18.46,585.03,59,6.7,0.800700673,1.992993275,5.879,K2V,0.975,-3.303102,9.393701,-10.670375,-0.00002246,0.00006782,-0.00001588,1.908922355,-0.819942459,-8.94966E-08,2.83631E-06,,,Pup,1,35200,Gl 269,0.387614487,,,
33729,33817,52698,,Gl 259,,,7.02048,105.3072,-25.948716,14.6477,206.58,40.89,12.6,6.71,0.800653909,1.993460907,5.881,K1V,0.882,-3.477108,12.703851,-6.409393,-0.00001754,0.00000853,-0.00000303,1.837957285,-0.452890536,1.00153E-06,1.9824E-07,,,CMa,1,33729,,0.386901132,,,
84976,85235,158633,6518,Gl 675,,,17.416831,261.252465,67.306705,12.8025,-531,3.65,-38.3,6.44,0.800115343,1.998846569,5.904,K0V,0.759,-0.75131,-4.88157,11.811056,-0.00003024,0.00002015,-0.00003605,4.559715695,1.174723607,-2.57436E-06,1.76957E-08,,,Dra,1,84976,,0.378791304,,,
30557,30630,45088,,Gl 233A,,,6.436181,96.542715,18.756904,14.7297,-119.32,-164.06,-8.4,6.78,0.799292993,2.007070072,5.939,K0,0.938,-1.589214,13.856519,4.736364,0.00000896,-0.00000337,-0.00001386,1.684988365,0.327369738,-5.7848E-07,-7.95385E-07,,,Gem,1,30557,Gl 233,0.366775232,OU,6.81,6.75
19799,19849,26965,1325,Gl 166A,40Omi2Eri,,4.254537,63.818055,-7.652871,4.9845,-2239.33,-3419.86,-42.7,4.43,0.799222348,2.007776516,5.942,K1V,0.82,2.179524,4.432894,-0.66374,0.00002462,-0.00007258,-0.00007609,1.113835082,-0.133567789,-1.08566E-05,-1.65799E-05,Omi-2,40,Eri,1,19799,Gl 166,0.365763193,,,
41807,41926,72673,3384,Gl 309,,,8.547669,128.215035,-31.500853,12.2085,-1113.64,761.73,15.7,6.38,0.799104553,2.008954475,5.947,K0V,0.78,-6.439391,8.178727,-6.379152,0.00002874,0.00007004,0.00003005,2.23777449,-0.549793598,-5.39908E-06,3.69297E-06,,,Pyx,1,41807,,0.364082664,,,
118197,,,,Gl 127B,,,3.201183,48.017745,-28.986359,14.1123,333.57,638.07,0,6.7,0.798986687,2.010133125,5.952,G7 V,,8.257153,9.176422,-6.83884,-0.00000281,0.00003099,0.00003818,0.838067625,-0.505907403,1.61719E-06,3.09343E-06,,,For,2,14843,Gl 127,0.362409856,,,
10116,10138,13445,637,Gl 86,,,2.173673,32.605095,-50.823725,10.7828,2092.84,654.32,53.1,6.12,0.798892346,2.011076543,5.956,K0V,0.812,5.738173,3.670852,-8.359261,-0.0000077,0.00012493,-0.00002049,0.569066241,-0.887041333,1.01464E-05,3.17223E-06,,,Eri,1,10116,,0.361077145,,,
13368,13402,17925,857,Gl 117,,,2.87559,43.13385,-12.769714,10.352,398.11,-189.55,18.8,6.05,0.798443617,2.01556383,5.975,K1V,0.862,7.367728,6.902771,-2.288171,-0.00000151,0.00002596,-0.00001353,0.752827613,-0.22287356,1.93009E-06,-9.18964E-07,,,Eri,1,13368,,0.354813389,EP,6.08,6.04
25583,25647,36705,,,,,5.479112,82.18668,-65.44857,15.1676,32.14,150.97,32.8,6.88,0.798443617,2.01556383,5.975,K1III(p),0.83,0.856775,6.243901,-13.796544,0.00000093,0.00002413,-0.0000259,1.434428049,-1.142293043,1.55819E-07,7.31923E-07,,,Dor,1,25583,,0.354813389,AB,6.954,6.824
99507,99825,192310,7722,Gl 785,,,20.254806,303.82209,-27.032977,8.9111,1241.35,-181.46,-54.4,5.73,0.798325364,2.016746358,5.98,K3V,0.878,4.417951,-6.593863,-4.049903,0.00001499,0.00007398,0.0000183,5.302695837,-0.471814451,6.01823E-06,-8.79743E-07,,,Cap,1,99507,,0.35318317,,,
56283,56452,100623,4458,Gl 432A,,,11.574878,173.62317,-32.83134,9.5593,-670.98,823.84,-22.6,5.96,0.796471612,2.035283884,6.058,K0V,0.811,-7.982524,0.892159,-5.182636,0.00000218,0.00003104,0.00004461,3.030296016,-0.573014974,-3.253E-06,3.99409E-06,,,Hya,1,56283,Gl 432,0.328700224,,,
61952,62145,110833,,Gl 483,,,12.737411,191.061165,51.759302,14.881,-378.76,-183.86,10.6,7.01,0.79433561,2.056643898,6.147,K3V,0.936,-9.039804,-1.767085,11.687872,-0.00002205,0.00002353,0.00000031,3.334646533,0.903370234,-1.83628E-06,-8.91378E-07,,,CVn,1,61952,,0.302830769,,,
88694,88972,166620,6806,Gl 706,,,18.160408,272.40612,38.457777,11.0241,-316.17,-468.33,-19.1,6.38,0.79382835,2.061716502,6.168,K2V,0.876,0.362378,-8.624863,6.856197,-0.00001687,-0.00000098,-0.00003175,4.754383599,0.671214831,-1.53284E-06,-2.27053E-06,,,Her,1,88694,,0.297029784,,,
117345,117712,223778,9038,Gl 909A,,,23.873533,358.102995,75.544588,10.8909,341.82,41.88,1.7,6.36,0.793658985,2.063410148,6.175,K3V,0.977,2.717175,-0.089877,10.546133,-0.00000111,0.00001809,0.00000224,6.25007643,1.318501795,1.65719E-06,2.0304E-07,,,Cep,1,117345,Gl 909,0.295120923,,,
16496,16537,22049,1084,Gl 144,18Eps Eri,,3.548848,53.23272,-9.458262,3.2161,-976.44,17.97,16.9,3.72,0.793465255,2.065347448,6.183,K2V,0.881,1.89897,2.541426,-0.528523,0.00002243,0.00000458,-0.00000256,0.929086175,-0.165077816,-4.73391E-06,8.7121E-08,Eps,18,Eri,1,16496,,0.292954383,Eps,3.735,3.715
119135,,155886,6402,Gl 663B,36    Oph,,17.255734,258.83601,-26.603215,5.9852,-492.43,-1127.13,0.5,5.07,0.793416794,2.065832057,6.185,K1 Ve,0.85,-1.036233,-5.250282,-2.680239,-0.00001127,0.00001668,-0.00002947,4.517540538,-0.464313694,-2.38737E-06,-5.46446E-06,,36,Oph,2,84147,Gl 663,0.292415238,,,
90508,90790,170657,,Gl 716,,,18.521935,277.829025,-18.908812,13.2521,-140.13,-194.59,-41.6,6.81,0.793077249,2.069227506,6.199,K1V,0.861,1.707699,-12.419752,-4.294394,-0.00001495,0.00004266,0.00000196,4.849031121,-0.33002102,-6.79369E-07,-9.43399E-07,,,Sgr,1,90508,,0.288668902,,,
118084,7751,10361,487,Gl 66A,,p Eridani,1.663003,24.945045,-56.19462,8.1466,268.8,25.41,19.5,5.8,0.791957667,2.080423325,6.245,K2 V,0.86,4.110128,1.912046,-6.7701,0.00000634,0.00001466,-0.00001601,0.43537305,-0.980781133,1.30318E-06,1.23186E-07,,,Eri,1,118084,Gl 66,0.276694165,,,
64592,64797,115404,,Gl 505A,,,13.280843,199.212645,17.017182,11.0717,631.21,-260.84,6.7,6.49,0.791371135,2.086288648,6.269,K2V,0.926,-9.997344,-3.483932,3.240244,0.00000109,-0.0000355,-0.00001138,3.476916607,0.297005862,3.06019E-06,-1.26459E-06,,,Com,1,64592,Gl 505,0.270644995,,,
78950,79190,144628,,Gl 613,,,16.161905,242.428575,-56.445149,14.6692,-136.14,334.48,37.9,7.11,0.791150759,2.088492405,6.278,K3V,0.856,-3.753024,-7.18752,-12.224964,-0.00002767,-0.00003208,-0.00001916,4.231176806,-0.985153692,-6.60025E-07,1.6216E-06,,,Nor,1,78950,,0.268410808,,,
7736,7751,10360,486,Gl 66B,,,1.663169,24.947535,-56.1964,7.8223,286.1,16.66,22.5,5.76,0.790782949,2.092170508,6.293,K0V,0.88,3.945945,1.835674,-6.500103,0.00000751,0.00001546,-0.00001877,0.435416735,-0.980812209,1.38705E-06,8.077E-08,,,Eri,2,118084,Gl 66,0.264728074,,,
69749,69972,125072,,Gl 542,,,14.318081,214.771215,-59.379037,11.798,-454.49,-810,-14.9,6.66,0.790586519,2.09413481,6.301,K3V,1.017,-4.936333,-3.427027,-10.152722,0.0000243,0.00004852,-0.00001048,3.74846473,-1.036359699,-2.20343E-06,-3.92699E-06,,,Cen,1,69749,,0.262784654,,,
106354,106696,205390,,Gl 833,,,21.611417,324.171255,-50.845385,14.6199,424.07,-199.27,28.1,7.14,0.790242322,2.097576778,6.315,K2V,0.879,7.48459,-5.403649,-11.337122,0.00002343,0.00002016,-0.0000312,5.657855612,-0.887419371,2.05595E-06,-9.66088E-07,,,Ind,1,106354,,0.259417936,,,
86134,86400,160346,,Gl 688,,,17.654699,264.820485,3.555239,10.9999,-179.67,-98.24,22.4,6.53,0.790045384,2.099546157,6.323,K3V,0.959,-0.99114,-10.934101,0.682125,-0.00001163,-0.00002223,-0.00000381,4.621989365,0.062050623,-8.71065E-07,-4.76281E-07,,,Oph,1,86134,,0.257513499,,,
42688,42808,74576,,Gl 320,,,8.721689,130.825335,-38.882379,11.1408,-301.02,340.76,14.3,6.58,0.789502851,2.104971486,6.345,K2V,0.917,-5.66967,6.562556,-6.993424,-0.00000269,0.00002798,0.00000515,2.283332833,-0.678625541,-1.45939E-06,1.65205E-06,,,Vel,1,42688,,0.252348077,,,
118231,,21809,,NN 3233,,,3.538766,53.08149,38.063034,15.3846,-65.13,-46.46,0,7.28,0.789502851,2.104971486,6.345,G5,,7.275942,9.684042,9.485038,0.00000517,-0.00000121,-0.00000273,0.926446835,0.664325266,-3.15759E-07,-2.25225E-07,,,Per,1,118231,,0.252348077,,,
118392,,38392,1982,Gl 216B,,,5.74059,86.10885,-22.420198,8.9694,-306.49,-356.32,-8.4,6.13,0.788983671,2.110163288,6.366,K2 V,0.94,0.562689,8.271905,-3.420733,0.00001236,-0.00001472,-0.00001105,1.502882873,-0.39130628,-1.48591E-06,-1.7275E-06,,,Lep,2,27006,Gl 216,0.247514132,,,
17378,17420,23356,,,,,3.732037,55.980555,-19.110899,13.9489,309.86,156.52,0,7.1,0.788711209,2.112887911,6.377,K2V,0.927,7.373935,10.924326,-4.566838,-0.00001543,0.00001459,0.00001,0.977044935,-0.333548118,1.50224E-06,7.5883E-07,,,Eri,1,17378,,0.245019134,,,
3759,3765,4628,222,Gl 33,,96 G. Psc,0.806382,12.09573,5.280615,7.4549,758.04,-1141.22,-10,5.74,0.788686422,2.113135779,6.378,K2V,0.89,7.258368,1.555495,0.686093,-0.00001198,0.00002545,-0.00004201,0.211110319,0.092164116,3.67508E-06,-5.53279E-06,,,Psc,1,3759,,0.244793567,,,
4139,4148,5133,,Gl 42,,,0.883633,13.254495,-30.356915,14.1723,620.5,31.31,-7,7.15,0.788314272,2.116857281,6.393,K2V,0.936,11.903358,2.803906,-7.162437,-0.00001473,0.00004033,0.00000547,0.231334484,-0.529828121,3.00827E-06,1.51795E-07,,,Scl,1,4139,,0.241434873,,,
67209,67422,120476,,Gl 528A,,,13.817785,207.266775,26.979911,13.4084,-427.38,-89.94,-20.7,7.05,0.787817052,2.121829482,6.413,K2,1.11,-10.621222,-5.474195,6.083013,0.00000168,0.00003212,-0.00001481,3.617487662,0.470888273,-2.072E-06,-4.36041E-07,,,Boo,1,67209,Gl 528,0.23702819,,,
